x,y,z,s1,s2,s3,s4
-29016,-2404,-11340,62,80,72,79
-29656,-3588,-11260,62,78,72,77
-32584,-3676,-10944,62,78,72,75
-32768,-3588,-10600,62,77,72,74
-32768,-3572,-10824,62,75,72,73
-32768,-3372,-11720,63,74,73,73
-32768,-2248,-11324,63,74,73,73
-31664,-1344,-10576,64,73,73,72
-25136,-968,-9248,64,72,73,73
-19380,1812,-7816,63,73,73,72
-14460,4484,-6480,63,73,73,72
-11156,6996,-5956,64,73,73,72
-6488,10616,-5940,64,73,73,72
-3472,12312,-6396,64,73,73,73
-2036,13536,-8124,64,73,73,73
-3124,13836,-9940,64,74,74,74
-4564,13160,-11204,65,74,74,74
-7068,10564,-12556,65,74,74,74
-7376,7480,-14872,65,75,74,74
-6216,5832,-16180,65,74,73,74
-2864,4892,-16592,65,74,73,75
-536,4412,-16816,65,75,73,75
-32,4884,-18832,65,74,74,75
-1400,5556,-19056,65,74,73,74
-2196,6184,-19560,65,74,73,75
-2436,7332,-20148,65,74,73,75
-1400,8536,-20772,65,74,73,75
-300,9352,-21052,65,74,74,75
1172,10244,-21076,65,74,74,75
