x,y,z,s1,s2,s3,s4
-22584,-8208,-8308,47,84,66,81
-20812,-7628,-8452,47,84,67,82
-19092,-7204,-8776,47,85,68,82
-17944,-6684,-8720,47,85,68,83
-16452,-6248,-8968,46,85,68,83
-15224,-5584,-8932,46,85,67,82
-14488,-5212,-9044,47,84,68,82
-13916,-4340,-9008,46,85,68,82
-13676,-3536,-8996,47,85,69,82
-13876,-3004,-9192,46,87,68,82
-14376,-2000,-9260,46,86,68,82
-14824,-1160,-9284,46,86,68,82
-15412,-580,-9264,46,86,68,82
-15696,192,-9560,46,87,69,82
-16144,836,-9932,46,87,69,81
-16176,1024,-10092,46,87,68,82
-16212,1276,-10264,47,87,69,82
-16008,1196,-10360,47,87,69,82
-15532,1496,-10684,47,87,70,81
-15260,1492,-10884,47,88,70,82
-14732,1352,-10992,49,88,70,82
-14452,916,-11128,48,88,71,82
-14248,484,-11064,49,89,71,82
-14088,104,-10972,49,88,71,82
-14368,-460,-11096,49,89,71,82
-14480,-668,-10920,50,89,72,83
-14800,-1308,-10864,50,89,72,83
-15068,-1932,-10872,51,89,72,83
-15424,-2288,-10908,51,89,72,83
-15716,-2592,-10752,52,88,73,83
-15984,-2836,-10560,53,89,72,84
-16204,-3104,-10232,53,90,74,84
-16344,-3348,-10092,53,89,74,85
-16096,-3392,-9752,54,89,74,85
-16164,-3308,-9460,54,89,74,85
-16336,-3228,-9492,55,90,75,85
-16288,-3116,-9320,55,89,74,86
-16324,-3080,-9196,56,90,75,86
-16620,-3004,-9048,56,91,75,86
-16668,-2848,-9104,57,90,76,87
-16952,-2616,-8872,56,90,76,86
-17156,-2592,-8752,58,90,76,86
-17140,-2352,-8556,57,91,76,87
-17160,-2320,-8600,58,91,76,87
-17156,-2276,-8584,59,91,77,86
-16952,-2236,-8508,58,91,76,87
-16860,-2264,-8472,58,91,77,87
-16600,-2144,-8464,59,91,77,86
-16432,-2372,-8612,58,91,76,87
-16344,-2392,-8404,59,92,77,87
-16200,-2448,-8472,59,92,77,88
-16024,-2308,-8404,59,91,77,87
-16040,-2172,-8544,59,91,77,88
-15928,-2104,-8500,59,92,77,87
-15856,-2192,-8456,59,90,77,87
-16064,-2064,-8424,59,92,77,88
-15928,-2152,-8628,60,92,77,88
-15968,-2232,-8680,60,92,77,88
-15860,-2300,-8732,60,92,77,87
-16076,-2464,-8700,60,92,78,88
-15868,-2360,-8536,60,92,77,89
-15884,-2376,-8380,60,92,78,88
-15680,-2340,-8504,60,92,78,89
-15720,-2448,-8332,60,92,78,89
-15720,-2408,-8232,62,91,78,88
