x,y,z,s1,s2,s3,s4
-32768,-6880,-19840,89,71,93,75
-32768,-9652,-22468,89,72,93,75
-29352,-11340,-21780,89,73,94,78
-22908,-11608,-18288,89,73,93,76
-18412,-11912,-13160,89,72,94,77
-16060,-11644,-9268,90,72,94,78
-13628,-10272,-4100,90,73,94,77
-12868,-8740,380,89,72,94,77
-11912,-7164,3352,90,73,94,79
-11516,-6164,4504,90,73,94,81
-11324,-4656,5548,89,73,94,80
-11624,-3384,5168,89,73,94,82
-11976,-2400,4948,89,73,94,82
-12004,-1180,3564,89,73,94,81
-11912,-32,1836,90,73,94,82
-12192,452,876,89,73,94,81
-12644,796,-88,89,73,94,82
-13560,1236,-1332,89,73,94,82
-14456,1428,-1852,89,72,94,82
-15884,1856,-2100,89,72,94,82
-17324,2352,-2072,89,72,94,82
-17760,2568,-1836,89,72,94,82
-18164,3304,-1500,89,72,94,81
-18160,4404,-1208,89,73,94,81
-17880,5072,-748,89,73,93,82
-17556,6252,-276,89,73,93,82
-17300,6844,128,89,72,93,82
-16620,7672,564,89,73,93,82
-16120,8012,732,88,73,93,82
-15516,8384,852,88,73,93,82
-15068,8644,764,88,73,93,82
-14544,8584,376,88,73,93,82
-14504,8388,20,88,72,93,82
-14592,7796,-512,88,72,92,82
-14836,7312,-980,88,72,92,82
-15132,6220,-1508,88,71,92,81
-15464,5436,-1892,87,70,92,81
-15768,4020,-2448,87,70,91,80
-16032,2536,-2976,87,69,91,79
-15916,1632,-3348,87,68,91,78
-16008,328,-3708,86,68,91,76
-16308,-352,-3896,86,67,90,76
-16604,-1368,-4112,86,67,90,74
-16788,-2188,-4420,86,67,90,74
-17304,-2980,-4692,86,66,89,73
-17392,-3488,-4952,85,66,89,73
-17516,-4300,-4992,84,66,88,72
-17276,-4968,-5192,84,66,88,71
-17076,-5500,-5144,83,65,87,71
-16976,-5924,-5144,83,65,87,70
-17152,-6476,-4780,83,66,87,69
-17388,-6848,-4612,82,64,86,69
-17560,-7040,-4388,81,65,86,69
-17868,-7456,-4188,81,64,85,69
-18032,-7652,-4372,80,63,85,69
-18068,-7912,-4416,79,64,84,68
-18388,-7860,-4600,78,63,83,68
-18464,-7876,-4832,78,64,82,67
-18852,-7688,-4940,77,63,82,67
-19024,-7516,-5176,76,62,81,68
-19360,-7064,-5420,75,62,80,68
-19696,-6512,-5592,75,63,80,67
-20116,-5864,-5792,74,63,79,67
-20236,-5524,-5756,73,62,79,66
-20676,-4744,-5960,72,62,78,67
-21096,-4084,-6000,71,61,77,68
-21176,-3708,-6168,70,62,76,66
-21372,-2836,-6292,70,60,76,66
-21108,-2140,-6492,69,62,76,64
-20688,-1768,-7028,68,63,75,64
-20240,-1444,-7400,68,62,74,64
-19868,-1140,-8092,67,63,74,64
-19876,-924,-8756,67,63,74,64
-19808,-532,-9416,67,63,74,64
-15824,-872,-10608,66,63,73,64
-17272,1136,-11180,66,64,73,65
-20740,1572,-10860,66,62,73,64
-22632,1464,-10924,66,62,73,64
-23768,1376,-10468,66,63,73,64
-23796,1388,-9464,66,62,72,63
-23288,1632,-8784,66,63,72,65
-22524,2284,-7196,65,62,72,66
-21556,2872,-5476,66,62,72,66
-21792,3396,-4520,65,62,72,67
-22232,4040,-3176,65,62,72,67
-23824,4396,-1956,65,63,72,65
-23740,4744,-1644,65,64,72,66
-23992,4816,-1416,65,63,71,65
-24200,4728,-1556,65,64,72,66
-23712,4280,-2084,65,63,71,66
-22272,3776,-2640,65,64,71,66
-21268,3436,-3196,65,63,71,65
-20436,2784,-3732,65,64,71,65
-19220,2088,-4320,65,63,71,64
-18852,1660,-4520,65,63,71,64
-18224,1404,-5036,65,63,71,64
-18612,1168,-4928,65,63,71,65
-18820,1064,-4900,64,63,71,65
-19172,544,-4792,64,63,71,65
-18888,400,-4952,65,62,71,64
-18872,68,-4908,65,63,71,64
-19092,92,-4708,65,63,71,64
-19336,36,-4392,65,63,71,64
-19376,112,-4324,65,63,71,64
-19124,416,-4040,65,63,71,64
-18768,700,-4104,65,64,71,65
-18192,1032,-4028,64,64,71,64
-17508,1292,-3988,65,63,71,65
-17152,1668,-4164,65,64,71,65
-16668,1916,-4056,65,65,71,65
-15896,2144,-4260,65,63,71,64
-15788,2388,-4288,65,64,71,64
-16048,2632,-4084,65,64,71,65
-15900,2492,-4224,65,64,71,65
-15968,2596,-4204,65,64,71,64
-15720,2592,-4216,65,63,71,64
-15680,2572,-4056,65,63,71,64
-15620,2704,-4192,65,64,71,65
-15480,2596,-4280,65,64,71,65
-15360,2608,-4308,65,64,70,65
-15320,2476,-4560,65,63,71,65
-15508,2168,-4672,65,64,71,65
-15524,2188,-4868,65,63,71,65
-15392,1968,-4988,65,63,71,64
-15428,1792,-5072,65,63,71,65
-15636,1640,-5036,65,63,70,64
-15172,1488,-5168,65,63,71,65
-14888,1424,-4992,65,63,70,65
-14312,1248,-4984,65,63,71,65
-14064,1216,-4848,65,63,71,64
-13960,1160,-4684,65,63,71,64
-14168,1092,-4280,65,63,71,64
-14360,972,-4192,65,63,70,64
-14552,908,-3972,65,63,70,65
-14616,812,-3664,65,63,71,64
-14576,816,-3476,65,63,70,65
-14688,600,-3128,65,63,70,64
-14768,732,-3148,65,63,70,64
-14744,748,-2768,65,63,70,63
-14516,840,-2676,65,63,70,62
-14132,908,-2536,65,63,70,63
-13764,1064,-2412,65,63,70,63
-13536,1180,-2388,65,62,70,63
-13100,1248,-2148,65,62,70,63
-12492,1152,-2232,65,62,70,63
,,,,,,
,,,,,,
-15648,-876,-680,66,63,71,65
-15584,-880,-656,66,63,71,67
-15732,-840,-740,66,63,71,67
-15876,-712,-828,66,62,71,67
-16252,-704,-956,66,63,71,67
-16612,-572,-1060,66,63,71,67
-16648,-528,-1108,66,63,71,67
-16880,-464,-1164,66,63,71,68
-16984,-304,-1340,66,64,71,68
-17000,-260,-1736,66,64,71,68
-17008,-64,-2064,66,64,71,67
-16836,48,-2196,66,63,71,67
-16932,80,-2344,65,63,71,67
-16984,156,-2588,65,64,71,67
-17220,16,-2556,65,63,71,66
-17408,132,-2636,66,63,71,67
-17644,84,-2704,66,63,70,67
-17588,28,-2756,65,63,70,67
-17556,-44,-2824,65,63,70,67
-17336,-52,-2608,65,63,70,67
-17188,-20,-2660,65,63,70,67
-17428,-144,-2716,65,62,70,67
-17616,-192,-2664,65,62,70,66
-17424,-148,-2552,65,63,70,66
-17464,-216,-2696,65,63,70,66
-16936,-272,-2740,65,62,70,66
-16724,-188,-2564,65,62,70,66
-16356,-76,-2512,65,62,70,66
-16352,-276,-2396,65,63,70,66
-16576,-140,-2332,65,62,70,66
-17032,-76,-2280,65,61,70,65
-16928,84,-2092,65,61,70,65
-16812,104,-1876,65,61,69,65
-16856,64,-1716,65,62,69,65
-16952,280,-1424,65,61,69,66
-17160,700,-1368,64,61,69,66
-17012,684,-1472,64,62,69,66
-17024,1028,-1276,65,62,69,66
-16836,1244,-1512,64,62,69,65
-16984,1484,-1288,65,62,69,66
-16928,1720,-1512,64,62,69,65
-16852,2028,-1464,64,62,69,65
-16844,2144,-1512,64,61,69,65
-16868,2332,-1540,64,62,69,65
-16784,2616,-1804,64,62,69,65
-16820,2760,-1800,64,62,69,66
-16640,3004,-1896,64,61,69,65
-16420,3100,-1944,64,61,69,65
-16292,3344,-1992,64,61,68,65
-16444,3420,-2172,64,61,68,65
-16320,3560,-2252,64,62,68,66
-16504,3500,-2524,64,61,68,66
-16552,3596,-2416,64,61,68,65
-16420,3628,-2652,64,61,68,65
-16380,3580,-2688,64,62,68,66
-16328,3636,-2468,64,62,68,65
-16124,3620,-2808,64,62,68,65
-16056,3532,-2856,64,62,68,65
-16016,3524,-2736,63,62,68,65
-15996,3556,-2956,63,62,68,65
-16140,3492,-3036,64,62,68,65
-16408,3360,-3100,63,62,68,65
-16372,3220,-3296,63,62,68,66
-16388,3164,-3464,63,63,68,65
-16280,3016,-3372,63,63,68,66
-16216,2964,-3540,63,62,68,66
-16008,2928,-3716,63,63,68,66
-16232,2852,-3816,63,63,67,65
-16484,2664,-3768,63,63,67,63
-16800,2708,-3756,63,62,67,63
-16840,2496,-3920,63,62,67,63
-16868,2232,-4140,63,62,67,63
-16680,1908,-3840,63,61,67,64
-16580,1764,-3932,63,61,67,63
-16036,1824,-3956,63,62,67,64
-15588,1976,-4064,63,61,67,64
-15564,2188,-4064,63,61,67,64
-16076,2220,-3772,63,60,67,64
-15412,2676,-4368,62,60,67,64
-15148,2524,-4480,62,60,67,64
-14880,3664,-4144,62,61,67,64
-14988,3044,-4508,62,61,67,64
-15420,3400,-4672,62,60,67,63
-15296,3452,-4636,62,61,67,64
-15336,3552,-4940,63,61,67,64
-15544,3344,-4800,62,61,67,64
-15544,3596,-5124,62,61,67,64
-15004,3424,-5128,62,62,66,65
-14604,3856,-5460,62,60,66,65
-14172,2980,-6168,62,60,66,64
-15016,2556,-4720,62,60,66,62
-14564,2392,-5084,62,62,66,60
-14604,1988,-4488,63,60,66,60
-14924,2660,-3100,62,60,66,61
-12136,3692,-3184,63,59,66,62
-18884,5996,-2852,64,60,67,62
-19064,10348,-3660,66,60,69,64
-16520,12080,-7084,67,60,70,65
-14468,10840,-10180,69,61,72,65
-14372,10128,-12084,72,61,74,63
-15024,10556,-12444,74,62,76,61
-14080,10600,-14128,75,63,77,62
-14480,10256,-16288,77,64,79,61
-19412,8528,-17144,77,65,80,60
-22632,6516,-18088,78,64,82,63
-24952,5104,-17436,79,65,83,65
-28244,4800,-16412,80,66,83,65
-29456,4236,-15572,81,65,84,64
-30644,3948,-14892,81,66,85,65
-32604,3824,-13408,82,66,86,65
-32768,2572,-12628,82,66,86,66
-31644,348,-12452,82,66,86,65
-29672,-1292,-12520,82,66,87,66
-26520,-3600,-12320,83,67,87,67
-23272,-5668,-12048,83,67,87,67
-20488,-7388,-10536,83,67,88,68
-18204,-9096,-8180,83,68,88,67
-17120,-9996,-5908,83,66,88,68
-15672,-10684,-2480,84,67,88,68
-14872,-11360,764,84,67,89,69
-14620,-11736,2800,84,67,89,69
-14640,-12352,5140,84,67,89,71
-14540,-13616,6444,84,67,89,69
-14460,-14664,6524,84,66,89,69
-14716,-15172,6036,84,67,89,70
-15012,-15732,4592,85,67,89,70
-15688,-15900,2764,85,67,90,72
-16488,-15556,984,85,68,90,71
-16736,-15024,148,85,67,90,72
-17188,-13908,-960,85,67,90,72
-17164,-12984,-1800,85,67,90,73
-17056,-12392,-2068,86,67,90,73
-16844,-11468,-2160,86,67,90,73
-16268,-10540,-1688,86,68,90,73
-15584,-9464,-1072,86,68,90,73
-15300,-8644,-860,86,68,90,73
-14992,-7292,-176,86,69,90,74
-15272,-5992,48,86,69,90,76
-15524,-5072,76,86,69,90,76
-16008,-4128,-100,86,69,90,77
-16292,-3520,-340,86,69,90,77
