x,y,z,s1,s2,s3,s4
-15828,-392,-5288,51,50,61,56
-15884,-428,-5236,51,50,62,56
-15804,-380,-5148,50,49,62,56
-15508,-636,-5224,51,50,61,56
-15604,-640,-5004,51,51,61,56
-15624,-768,-5152,51,51,62,57
-15720,-900,-4880,51,50,62,56
-15912,-1004,-4588,51,50,62,56
-15840,-1036,-4632,51,50,62,56
-15864,-1192,-4348,51,50,62,56
-15828,-1184,-4332,50,51,62,56
-15784,-1292,-4388,51,50,62,57
-15728,-1192,-4296,51,50,62,56
-15732,-1388,-4116,51,51,62,56
,,,,,,
,,,,,,
-15096,-660,-9780,41,40,49,42
-14716,-920,-10116,40,40,48,43
-14168,-1296,-10148,41,40,49,43
-13680,-1500,-10212,40,40,48,42
-13288,-1520,-10524,40,41,49,43
-12936,-1536,-10676,40,40,49,44
-12636,-1396,-10560,40,42,49,43
-12200,-1176,-10404,40,41,49,43
-11536,-944,-10096,40,41,48,43
-11004,-720,-10060,40,41,49,44
-10416,-444,-9564,40,41,48,44
-9956,-80,-9368,40,42,48,43
-9788,144,-9224,40,42,49,44
-9816,336,-9224,40,42,48,44
-9660,600,-9484,40,42,49,44
-9332,760,-9688,40,42,48,44
-8604,1308,-10272,40,41,48,45
-7836,1652,-10760,40,41,48,44
-7348,1756,-11020,40,42,49,44
-6736,1940,-11676,40,42,48,46
-5912,1384,-11928,41,41,48,45
-5308,2224,-11964,40,41,48,45
-4888,2128,-12016,41,41,48,45
-4684,2108,-12020,40,41,48,45
-4476,2060,-11784,41,40,48,45
-4672,1952,-11464,41,41,48,45
-4572,1924,-11276,40,41,48,45
-4644,2020,-11072,40,42,48,45
-4792,1984,-10788,40,41,48,44
-4732,2172,-10640,40,41,48,45
-4888,2068,-10260,40,41,47,45
-5088,2028,-10116,40,41,47,45
-5300,2016,-9756,40,41,47,45
-5272,2112,-9640,40,41,48,45
-5168,2116,-9492,40,40,47,45
-5248,2120,-9156,40,40,47,45
-5260,2372,-9108,39,41,47,44
-5120,2308,-9072,40,40,47,45
-4988,2560,-8932,39,41,47,46
-5272,2768,-8736,39,40,47,45
-5728,2816,-8704,40,40,47,45
-6068,2976,-8732,40,40,47,45
-6516,3044,-8504,40,40,47,45
-6804,3096,-8492,40,40,47,45
-7100,3232,-8504,39,40,47,45
-7292,3336,-8404,39,40,47,45
-7420,3308,-8196,39,40,47,45
-7500,3456,-8276,39,40,47,44
-7760,3484,-8228,39,40,47,45
-8008,3364,-8216,39,40,47,44
-8388,3372,-8208,39,40,47,45
-8760,3260,-7988,39,40,46,45
-9076,3012,-7760,39,40,47,45
-9672,2824,-7992,39,40,47,45
-9824,2816,-8000,39,40,47,44
-10360,2572,-7656,39,40,46,44
-10620,2580,-7828,38,40,46,44
-11008,2304,-7656,39,40,46,45
-11488,2384,-7644,39,40,46,44
-11720,2160,-7616,39,40,46,44
-12048,2104,-7652,39,40,46,44
